Кордвейнер Смит;Рассказы;н-фантаст.;506893;smit;1;0
Кордер Э.М.;Охотник на оленей;приключен;206436;deerhunt;1;0
Корепанов Алексей;Без маски;фэнтази;135607;out_mask;1;0
Корепанов Алексей;Вино Асканы;фэнтази;365405;ask_wine;1;0
Корепанов Алексей;Заколдованный остров;н-фантаст.;357933;ostrov2;1;1
Корепанов Алексей;Круги ада;фэнтази;104330;circleh;1;0
Корепанов Алексей;На сияющих вершинах;фэнтази;136708;beampeak;1;0
Корепанов Алексей;Найти Эдем;фэнтази;348632;findedem;1;0
Корепанов Алексей;Раздумья Атланта;фэнтази;80908;thoughts;1;0
Корепанов Алексей;Станция Солярис;н-фантаст.;222834;sol;1;1
Корепанов Алексей;Уснувший принц;фэнтази;196168;sleeppri;1;0
Корецкий Данил;Опер Крылов 1-15;боевик;9670500;tihodons;1;0
Корецкий Данил;Татуированная кожа;боевик;709853;koret16;1;0
Корнблат Сирил;Две судьбы;фэнтази;136484;two_fate;1;0
Корнилаев Павел;Созданные для Рая;боевик;567640;paradise;1;0
Королев Степан;Рассказы;фэнтази;137988;korolews;1;0
Корольков Юрий;Кио Ку Мицу!;детектив;1429720;kiu-ku;1;1
Корольков Юрий;Человек, для которого не было тайн;детектив;426111;kor1;1;1
Коротеев Николай И.;Невидимый свет;приключен;127420;korotev1;1;0
Корсак Франсис;Робинзоны космоса;н-фантаст.;339691;karsak6;1;0
Корси Дороти;Цивилизация крыс;фэнтази;37929;rat_race;1;0
Кортасар Хулио;62. Модель для сборки;н-фантаст.;507094;hk_model;1;0
Кортасар Хулио;Преследователь;н-фантаст.;121365;stalker;1;0
Кортес Джон;Честная игра;детектив;29667;fairgame;1;0
Корчагин В.В.;Астийский эдельвейс;н-фантаст.;324197;astiyski;1;0
Косенков Виктор;Рассказы;фэнтази;280837;kosenks;1;0
Костин Сергей;Чокнутый;н-фантаст.;733809;choknuty;1;1
Котенко О.Н.;Рассказы;фэнтази;82585;kotenko;1;0
Котенко Олег;Слово говорящего;фэнтази;305188;word;1;0
Коул Аллан;Волчьи миры;н-фантаст.;549169;wolfw;1;0
Коул Аллан;Месть проклятых 1-4;фэнтази;3328900;stens;1;0
Коул Дамарис;Знак драконьей крови;фэнтази;772961;drgblood;1;0
Коулсон Дж-нита;Цитадель бога смерти (Крантин 2);фэнтази;692104;krantin2;1;0
Коулсон Роберт;Врата вселенной;фэнтази;336726;gates;1;0
Коуль Дж.;Атланты. Воин;фэнтази;2320178;atlant_2;1;0
Коуни Майкл;Бронтомех!;н-фантаст.;480326;brontmek;1;1
Коуни Майкл;Воплощенный идеал;н-фантаст.;264926;mirror;1;1
Коуни Майкл;Дети зимы;н-фантаст.;346187;winthld;1;1
Коуни Майкл;Здравствуй лето? и прощай;н-фантаст.;275832;r_leto;1;0
Коуни Майкл;Сизилия;н-фантаст.;337507;syzygy;1;1
Кошен Лемми;Ядовитый плющ;боевик;358359;chen01;1;1
Крайтон Майкл;Восходящее солнце;боевик;654706;sun;1;0
Крайтон Майкл;Конго;приключен;636213;kongo;1;0
Крайтон Майкл;Опасный пациент;н-фантаст.;375647;crich8;1;1
Крайтон Майкл;Парк юрского периода;н-фантаст.;861102;jurass1;1;0
Крайтон Майкл;Стрела времени;н-фантаст.;995299;chich7;1;0
Крайтон Майкл;Сфера;фэнтази;536241;sph;1;0
Крайтон Майкл;'Штамм \"Андромеда\"';н-фантаст.;452045;crich5;1;0
Крайтон Майкл;Экстренный случай;детектив;518746;a_case;1;1
Крапивин Владимир;Самолет по имени Сережа;н-фантаст.;277904;airplane;1;0
Крапивин Владислав;Великий Кристалл 1-4;н-фантаст.;1108945;kran4r1;1;0
Крапивин Владислав;Застава на Якорном поле;н-фантаст.;239961;kran4r1;1;0
Крапп Раиса;Ночь Веды;фэнтази;368212;krapp1;1;1
Крегер А.;Второе пришествие;фэнтази;10700;secndapp;1;0
Кресс Ненси;Свет чужого солнца;фэнтази;732923;al_light;1;0
Кресс Нэнси;Рассказы;фэнтази;109640;kress;1;1
Кривич Михаил;Рассказы;н-фантаст.;109821;krivitch;1;1
Криворучко Павел;Рассказы;фэнтази;24691;krivoru;1;0
Криси Дж.;Роджер Уэст на киностудии;детектив;116680;crees1;1;0
Криси Дж.;Странный Уик-энд инспектора Роджера Уэста;детектив;199590;chees02;1;0
Криси Джон;Нападение на барона;детектив;197200;crees2;1;0
Кристи Агата;'Вилла \"Белый конь\"';детектив;210796;belkon;1;0
Кристи Агата;Восточный экспресс;детектив;338468;vexpress;1;0
Кристи Агата;Девять негритят;детектив;301556;9piccans;1;0
Кристи Агата;Загадка Ситтафорда;детектив;364767;cris16;1;0
Кристи Агата;Загадка Эндхауза;детектив;317494;endhouse;1;0
Кристи Агата;Зернышки в кармане;детектив;345836;cris20;1;1
Кристи Агата;Зло под Солнцем;детектив;360249;evil_sun;1;0
Кристи Агата;Место назначения неизвестно;детектив;216055;cris7;1;0
Кристи Агата;Разбитое зеркало;детектив;142891;cris17;1;0
Кристи Агата;Рассказы;детектив;314500;kristi;1;0
Кристи Агата;Рождество Эркюля Пуаро;детектив;361582;cris21;1;1
Кристи Агата;Скрюченный домишко;детектив;312911;domishko;1;0
Кристи Агата;Смерть в облаках;детектив;354695;clouds;1;0
Кристи Агата;Смерть приходит в конце;детектив;338427;kristy1;1;0
Кристи Агата;Собака, которая не лает.;детектив;111122;cristi10;1;0
Кристи Агата;Тайна Голубого поезда;детектив;349271;tajna;1;0
Кристи Агата;Три слепых мышонка;детектив;131658;cris18;1;0
Кристи Агата;Убить легко;детектив;266092;kill;1;0
Кристи Агата;Фокус с зеркалами;детектив;294122;cris19;1;1
Кристи Агата;Хикори, Дикори, Док?;детектив;323193;cris22;1;1
Кристофер Джон;Когда пришли триподы;н-фантаст.;198144;tripod;1;0
Кристофер Джон;Маленькие человечки;н-фантаст.;397961;litpeop;1;0
Кристофер Джон;Рваный край;н-фантаст.;370355;kristh01;1;0
Кристофер Джон;Смерть травы;н-фантаст.;313161;death;1;0
Кристофер Джон;Хранители;н-фантаст.;220105;guardian;1;0
Крон Рольф;Врач;фэнтази;60432;doctor;1;0
Кронин Арчибальд;Памятник крестоносцу;фэнтази;932100;crisader;1;0
Кубатиев Алан;Рассказы;н-фантаст.;75636;kubatiev;1;1
Кубатиева А.;Рукопись, найденная в парке;н-фантаст.;244727;rukopis;1;1
Кублицкая Инна;Год грифона;фэнтази;219648;grifyear;1;0
Кублицкая Инна;Карми;фэнтази;385445;karmy;1;0
Кудрявцев Леонид;Еретик;фэнтази;545890;eretik;1;1
Кудрявцев Леонид;Лабиринт снов;фэнтази;227752;labirint;1;0
Кудрявцев Леонид;Мир крыльев;фэнтази;141002;wingworl;1;0
Кудрявцев Леонид;Претендент;фэнтази;113886;pretend;1;0
Кудрявцев Леонид;Рассказы;фэнтази;450461;kudr;1;0
Кудрявцев Леонид;Серый маг 1-3;фэнтази;1450000;mags;1;0
Кудрявцев Леонид;Черная стена;фэнтази;160473;blackwal;1;0
Кузнецов Д.Ю.;Быстринка;фэнтази;56622;bistr;1;0
Кузьменко В.;Древо жизни 1-3;фэнтази;1400600;kuzmenk2;1;0
Кузьменко Вл.;Гонки с дьяволом;н-фантаст.;801133;kuzmen01;1;0
Кузьменко Павел;Рассказы;н-фантаст.;73900;kuzmenk1;1;0
Куин Эллери;Лицом к лицу;детектив;402433;kvin4;1;0
Куин Эллери;Потерявший плачет;детектив;263831;qu4;1;0
Кук Глен;Акард 1-3;н-фантаст.;994068;akard1;1;0
Кук Глен;Башня страха;фэнтази;711480;cook22;1;0
Кук Глен;Десять поверженных;фэнтази;588857;tentaken;1;0
Кук Глен;Последний обряд;фэнтази;535336;3_last;1;0
Кук Глен;Приключения Гаррета 1-8;фэнтази;2705943;garrets;1;0
Кук Глен;Рейд;н-фантаст.;542723;glen03;1;0
Кук Глен;Черный отряд 1-9;боевик;3917500;cook9;1;0
Кук Оскар;Рассказы;фэнтази;39436;oskars;1;0
Кук Робин;Мозг;н-фантаст.;473006;brain_rk;1;0
Куликов Валентин;Пророки желтого карлика;н-фантаст.;193940;hramm1;1;1
Кунин Владимир;Кыся 1-4/1 книги;боевик;1813200;kysia;1;0
Кунтц Стивен;'Операция \"Минотавр\"';боевик;949272;kunt1;1;0
Кунц Дин;Античеловек;н-фантаст.;264821;koonz1r;1;0
Кунц Дин;Звереныш;н-фантаст.;306465;zwerenys;1;1
Кунц Дин;Ясновидящий;фэнтази;345579;koon4;1;0
Купер Дж. Фенимор;Кожаный чулок, 1-5;приключен;3599263;lastmog;1;0
Купер Дж. Фенимор;Осада Бостона, или Лайонел Линкольн;приключен;831992;coop6;1;0
Купер Дж. Фенимор;Шпион, или повесть о нейтральной территории;приключен;811965;coop7;1;0
Купер Эдмунд;Далекий закат;н-фантаст.;311805;sunset;1;0
Купер Эдмунд;Последний континент;фэнтази;288847;lastcont;1;0
Купер Эдмунд;Рассказы;фэнтази;208861;kuper;1;0
Купер Эдмунд;Транзит;фэнтази;378277;transit;1;0
Купцов Василий;Записки Виктора Толстых;фэнтази;199079;notes;1;0
Купцов Василий;Рассказы;фэнтази;69449;kuptsov;1;0
Курков Андрей;Детектив?;детектив;273343;aak1;1;0
Курков Андрей;Милый друг, товарищ покойника;детектив;164475;deceased;1;0
Курков Андрей;Не приведи меня в Кенгаракс;детектив;175715;kengarak;1;0
Курков Андрей;Рассказы;детектив;126500;kurkovs;1;0
Курков Андрей;Смерть постороннего;детектив;382687;deathout;1;0
Курц Кэтрин;Дерини 1-4;фэнтази;2401203;kamber-k;1;0
Кучма Е.;История Умбара (по Толкиену);фэнтази;5879;umbar;1;0
Кьяра Пьеро;Соблазны Джулии;детектив;167345;kaya1;1;0
Кэмпбелл Джон;Рассказы;фэнтази;92752;kampbell;1;0
Кэппс Кэрол;Забыть о земле;фэнтази;321467;norecall;1;0
Кэр Катарина;Заклинание клинка;фэнтази;854163;kerr#1;1;0
Кэррол Джонатан;Грусть деталей;фэнтази;25032;karoll;1;0
Лавкрафт Говард;Сомнабулический поиск неведомого Кадата;фэнтази;263462;psihodel;1;0
Лаврова Ольга;Рассказы;боевик;69522;lyboj01;1;1
Лаврова Ольга;Следствие ведут знатоки 1-3;детектив;332211;znatoks;1;1
Лагин Лазарь;Атавия Проксима;н-фантаст.;912311;atavia;1;1
Лагин Лазарь;Майор Велл Эндъю;н-фантаст.;112247;vell_e;1;1
Лагин Леонид;Майор Велл Эндъю;н-фантаст.;119112;marsiane;1;0
Ладлэм Роберт;Идентификация Борна 1-2;боевик;1245600;borns;1;0
Ладусэтт Эдмунд;Железная маска;приключен;394676;maska;1;0
Лазаревич Александр;Генератор желаний;н-фантаст.;252791;wishgen;1;0
Лазаревич Александр;Рассказы;н-фантаст.;224737;lasarch;1;0
Лазаревич Александр;'Сеть \"Нанотех\"';н-фантаст.;205403;nanotech;1;0
Лазаревич Александр;Феномен Д.Л.Ч.;н-фантаст.;141503;phenomen;1;0
Лазаревич Александр;Червь (кн.1,2);н-фантаст.;350798;worm1;1;0
Лазарчук Андрей;Все способные держать оружие;н-фантаст.;874123;lazarch1;1;0
Лазарчук Андрей;Все хорошо;фэнтази;175686;allright;1;0
Лазарчук Андрей;Жестяной бор;фэнтази;287633;tin_wood;1;0
Лазарчук Андрей;Зеркала;детектив;127032;mirrors;1;0
Лазарчук Андрей;Иное небо;фэнтази;528092;anothsky;1;0
Лазарчук Андрей;Кесаревна Отрада;фэнтази;746468;otrada1;1;0
Лазарчук Андрей;Опоздавшие к лету т. 1;фэнтази;815068;leto1;1;0
Лазарчук Андрей;Посмотри в глаза чудовищ;фэнтази;1044895;look;1;0
Лазарчук Андрей;Рассказы;фэнтази;257600;lasrch;1;0
Лазарчук Андрей;Солдаты Вавилона;фэнтази;586129;soldiers;1;0
Лазарчук Андрей;Там вдали, за рекой...;фэнтази;152544;farriver;1;0
Лазарчук Андрей;Транквилиум;фэнтази;1067301;trankvil;1;0
Лазарчук Андрей;Штурмфогель;н-фантаст.;457871;fogel;1;0
Лайк Лдександр;Синий, как море;фэнтази;558764;rainbow1;1;0
Лайтман Михаил;Каббала - основные положения;экзотерика;175295;kabbala;1;1
Лайтман Михаэль;Постижение Высших Миров;эзотерика;594896;kabbalah;1;0
Ламур Луис;Верхом по темной тропе;приключен;271812;trail;1;1
Ламур Луис;Сквозь перекрестный огонь;боевик;229803;crosfire;1;1
Ламур Луис;Соль земли;приключен;155352;skyliner;1;1
Ланжелен Д.;Муха;фэнтази;40564;fly;1;0
Ланкин Алексей Вадим;Лапатка;н-фантаст.;188848;lopatka;1;0
Ланье Стерлинг;ИЕРО 1-2;фэнтази;1335600;hieros;1;0
Лао Шэ;Записки о Кошачьем городе;н-фантаст.;262231;cat_town;1;0
Лапин Б.Ф.;Лунное притяжение;фэнтази;160890;lunnoe_p;1;0
Лаптев А.К.;Двое;н-фантаст.;134161;dvoe;1;0
Лаптев Александр;Звездная пыль;н-фантаст.;134339;stardust;1;1
Лапшин Григорий;Автостопом на Эльбрус;приключен;97970;elbrus;1;0
Лард Д.;Колокола Киртана;фэнтази;192571;kirtan;1;0
Лард Д.;Корнуолльский кровосос;фэнтази;129195;kornuoll;1;0
Ларионова Ольга;Лабиринт для троглодитов;н-фантаст.;823432;labirint;1;0
Ларионова Ольга;Леопард с вершины Килиманджаро;н-фантаст.;337517;leopard;1;0
Ларионова Ольга;Рассказы;н-фантаст.;127912;larionov;1;0
Ларионова Ольга;Формула Контакта;н-фантаст.;518471;formula;1;0
Ларионова Ольга;Чакра кентавра;фэнтази;306302;chakra;1;0
Латынина Юлия;Вейская империя 1-5;фэнтази;3288383;empire15;1;0
Латынина Юлия;'Здравствуйте, я ваша \"крыша\" или новый Аладдин';боевик;230623;latinin5;1;0
Латынина Юлия;Инсайдер;фэнтази;750273;insider;1;0
Латынина Юлия;Клеарх и Гераклея;фэнтази;318417;klearh;1;0
Латынина Юлия;Колдуны и министры;фэнтази;910838;latyn03;1;0
Латынина Юлия;Охота на изюбра;боевик;1052859;izubr;1;1
Латынина Юлия;Охота на изюбря;боевик;1051283;latinin3;1;0
Латынина Юлия;Повесть о благонравном мятежнике;фэнтази;149717;modrebel;1;0
Латынина Юлия;Повесть о золотом государе;фэнтази;117984;latyn04;1;0
Латынина Юлия;Прововедник;н-фантаст.;267826;propowed;1;0
Латынина Юлия;Сазан 1-3;боевик;1480976;sazan;1;0
Латынина Юлия;Сто полей 1-2 части;фэнтази;1052514;100field;1;0
Лаумер Кейт;Рассказы;фэнтази;2288920;laymer01;1;0
Лаургия Фрэнк;Рага Сикс;детектив;314177;raga_six;1;0
Лауренс Уотт-Э.;Рассказы;фэнтази;44573;lourens;1;0
Лауэри Брюс;Опухоль;фэнтази;27088;swelling;1;0
Лебедев Ал.;Тени Асгарда;н-фантаст.;169843;shadows1;1;0
Лебедев Алексей;Молчание белого тигра;фэнтази;146246;sience;1;0
Лебедев Алексей;Рассказы;фэнтази;728031;lebedeva;1;0
Лебединский М.Ю.;Тетрасферум;эзотерика;1255757;tetr99;1;0
Лебедько Владислав;Хроники российской Саньясы;эзотерика;784756;lebedko;1;0
Леблан Морис;Семь приключений Арсена Люпэна - взломщика-джентельмена;детектив;157460;lupens;1;0
Лев Станислав;Ананке (Пиркс на Марсе);н-фантаст.;133113;pinmars;1;0
Левашов Виктор;Заговор патриотов;боевик;709631;tamants9;1;0
Леви Элифас;Учение и ритуал высшей магии;эзотерика;311939;efifas;1;0
Левин Айра;Этот идеальный день;н-фантаст.;569714;levin2;1;1
Левин Андрей М.;Желтый дракон Цзяо;боевик;543298;dragon;1;1
Левитин Карл;Жизнь невозможно повернуть назад;н-фантаст.;124040;levitin1;1;0
Легостаев Андрей;Замок пятнистой розы;н-фантаст.;662819;roza;1;0
Легостаев Андрей;Наследник Алвисида, или любовь опаснее меча;фэнтази;1381323;alvisid;1;0
Легостаев Андрей;Трон Валузии;фэнтази;404461;kull;1;0
Легостаев Андрей;Хонсепсия;фэнтази;118461;concept;1;0
Легостаев Андрей;Шахриярская царица;фэнтази;64445;shahriar;1;0
Лейбер Фриц;Большое время;фэнтази;252405;chngwar1;1;0
Лейбер Фриц;Мечи Ланкмара 1-4;фэнтази;2254000;leibers;1;0
Лейбер Фриц;Рассказы;фэнтази;22736;leyber;1;0
Лейбер Фриц;Серебряные яйцеглавы;н-фантаст.;260956;silvery;1;0
Лейбер Фриц;Странник;фэнтази;749799;wanderer;1;0
Лейнстер Мюррей;Данайцы, дары приносящие;н-фантаст.;221563;greks;1;0
Лейнстер Мюррей;Земля гигантов;н-фантаст.;309012;landgian;1;0
Лейнстер Мюррей;Исследовательский отряд;н-фантаст.;105884;leinm003;1;0
Лейнстер Мюррей;Колониальная служба;н-фантаст.;395594;colonial;1;0
Лейнстер Мюррей;Космические пираты;н-фантаст.;301378;pirates;1;0
Лейнстер Мюррей;Космический старатель;н-фантаст.;154948;spacgold;1;0
Лейнстер Мюррей;Медицинская служба 1-4;н-фантаст.;969700;medservs;1;0
Лейнстер Мюррей;Монстр с края света;н-фантаст.;481241;monster;1;0
Лейнстер Мюррей;Оружие-мутант;н-фантаст.;140640;lester2r;1;0
Лейнстер Мюррей;Пираты Зана;н-фантаст.;357930;piratzan;1;0
Лейнстер Мюррей;Рассказы;н-фантаст.;180736;murrey;1;0
Лейнстер Мюррей;Шахта в небе;н-фантаст.;147308;minersky;1;0
Лекси Ф.;Рассказы;фэнтази;372053;lecsi_f;1;0
Лем Станислав;Астронавты;н-фантаст.;631152;astronau;1;0
Лем Станислав;Больница Преображения;н-фантаст.;410414;hospital;1;0
Лем Станислав;Возвращение со звезд;н-фантаст.;467036;lem1;1;0
Лем Станислав;Воспитание Цифруши;н-фантаст.;147701;edicatio;1;0
Лем Станислав;Глас Господа;н-фантаст.;410777;godvoice;1;0
Лем Станислав;Голем XIV;н-фантаст.;130748;golem_14;1;0
Лем Станислав;Дневник, найденный в ванне;н-фантаст.;444740;rukopis;1;0
Лем Станислав;Дознания;н-фантаст.;166246;inquest;1;0
Лем Станислав;Друг;н-фантаст.;108107;friend-1;1;0
Лем Станислав;Звездные дневники Ийона Тихого;н-фантаст.;410777;yonpeace;1;0
Лем Станислав;Кибериада;н-фантаст.;252746;kiberiad;1;0
Лем Станислав;Магелланово облако;н-фантаст.;725154;maggelan;1;0
Лем Станислав;Маска;н-фантаст.;108199;maska;1;0
Лем Станислав;Мир на земле;н-фантаст.;482819;peacei;1;0
Лем Станислав;Насморк;н-фантаст.;317818;catarrh;1;0
Лем Станислав;Непобедимый;н-фантаст.;330798;unconque;1;0
Лем Станислав;Осмотр на месте;н-фантаст.;657759;lems_012;1;0
Лем Станислав;Повторение;н-фантаст.;128931;repetit;1;0
Лем Станислав;Рассказы;н-фантаст.;211758;limfater;1;0
Лем Станислав;Расследование;н-фантаст.;345563;inquest2;1;0
Лем Станислав;Сказка о трех машинах-рассказчицах короля Гениалона;н-фантаст.;132132;genialon;1;0
Лем Станислав;Следствие;н-фантаст.;349336;sledstwi;1;0
Лем Станислав;Собысчас;н-фантаст.;100438;lem;1;0
Лем Станислав;Солярис;н-фантаст.;340505;lems_013;1;0
Лем Станислав;Сумма технологий;н-фантаст.;1184162;summa;1;0
Лем Станислав;Условный рефлекс;н-фантаст.;153506;reflex;1;0
Лем Станислав;Фиаско;н-фантаст.;704871;fiasco;1;0
Лем Станислав;Футурологический конгресс;н-фантаст.;230493;futuro;1;0
Лем Станислав;Человек с Марса;н-фантаст.;203939;mars_man;1;0
Лем Станислав;Эдем;н-фантаст.;505305;eden;1;0
Лемякин Б.А.;Высшие знания;эзотерика;934734;highlear;1;0
Леннон Джон;Необьятновенное происшествие с мисс Энн Даффилд;детектив;12969;incident;1;0
Леонов Леонид;Бегство мистера Мак-Кинли;н-фантаст.;214217;mckinley;1;0
Леонов Николай;Инспектор Лев Гуров 1-6;детектив;3809700;gurovs;1;0
Леонов Николай;Мщение справедливо;боевик;463252;leonov1;1;0
Лестер Д. Рей;Рассказы;фэнтази;65700;lesters;1;0
Летем Джонатан;Амнезия творца;н-фантаст.;373637;let1;1;0
Ли Танит;Белая ведьма 1-3;фэнтази;2192660;vedma1-3;1;0
Ливадный Андрей;Остров надежды;н-фантаст.;286146;livadn02;1;0
Ливадный Андрей;Роза для киборга;н-фантаст.;262292;livadn01;1;0
Ливадный Андрей;Свидание с богом;н-фантаст.;64431;livad1r;1;0
Лидбитер Ч.;Трудности в ясновидении, Активный двойник;эзотерика;44537;lidbiter;1;0
Лиман В.;Быстрые сны;фэнтази;144725;f_dreems;1;0
Линдхольм Мэган;Певец ветров 1-2;фэнтази;1229447;windsng1;1;1
Линн Элизабет;Хроники Торнора 1-2;фэнтази;788632;linn1-2;1;0
Липскеров Дмитрий;Последний сон разума;фэнтази;647940;lipsker;1;0
Литовченко Т.;Антропоцентризм;фэнтази;22216;antropo;1;0
Ллойд Биггл;Музыкодел;фэнтази;87479;muzykode;1;0
Ллорд Дж.;Ристалища Таллаха;фэнтази;268068;tallah;1;0
Лобин В.;Возмездие;фэнтази;152525;requital;1;0
Логгем Мануэль;Фигурное шоу;фэнтази;27653;loggem01;1;0
Логинов Святослав;Замошье;фэнтази;114847;zamoshie;1;0
Логинов Святослав;Картежник;н-фантаст.;340071;login1;1;0
Логинов Святослав;Многорукий бог Далайна;фэнтази;883478;ilbac;1;0
Логинов Святослав;Рассказы;фэнтази;1402300;loginov;1;0
Логинов Святослав;Черная кровь;н-фантаст.;857265;logi&001;1;0
Лоймер Кит;Изнанка времени;фэнтази;206413;izn_vrem;1;0
Локхард Джордж;Время для драконов;фэнтази;648416;shadow2;1;0
Локхард Джордж;Гнев дракона;фэнтази;1495394;rage-bo1;1;1
Локхард Джордж;Диктаторы (трилогия);фэнтази;325998;lckhrd13;1;0
Локхард Джордж;К востоку от Эдема;фэнтази;491289;edeneast;1;0
Локхард Джордж;Основание скалы;фэнтази;167506;lockhrd4;1;0
Локхард Джордж;Ржавое золото;фэнтази;325125;ad&d;1;0
Ломер Кит;Берег динозавров;н-фантаст.;282705;s-dino;1;0
Ломер Кит;Гонка планет;н-фантаст.;276353;plnetrun;1;0
Ломер Кит;Жил-был великан;н-фантаст.;113607;giant;1;0
Ломер Кит;Космический шулер;н-фантаст.;330749;shuler;1;0
Ломер Кит;Ловушка времени;н-фантаст.;245484;lov_vrem;1;0
Ломер Кит;Машина времени шутит;н-фантаст.;337970;mash_vr;1;0
Ломер Кит;Миры Империума;н-фантаст.;263608;imperi_1;1;0
Ломер Кит;Обратная сторона времени;н-фантаст.;241253;imperi_2;1;0
Ломер Кит;Планета катастроф;н-фантаст.;261780;plcatast;1;0
Ломер Кит;Рассказы;н-фантаст.;489134;lomer;1;0
Ломм Александр;\"'Дрион\" покидает Землю';н-фантаст.;282164;lomm1r;1;0
Ломм Александр;Исполин над бездной;н-фантаст.;503125;lomm04w;1;0
Ломм Александр;Ночной Орел;н-фантаст.;503754;orel;1;0
Ломм Александр;Чудо;фэнтази;211297;lomm03w;1;0
Лондон Джек;Белый клык;приключен;384199;london03;1;0
Лондон Джек;Время-не-ждет;приключен;635444;london02;1;0
Лондон Джек;До Адама;приключен;237157;do_adama;1;0
Лондон Джек;Дочь снегов;приключен;497930;sneg;1;0
Лондон Джек;Зов предков;приключен;183716;london04;1;0
Лондон Джек;Межзвездный скиталец;н-фантаст.;581548;skitalec;1;0
Лондон Джек;Морской волк;приключен;595107;london01;1;0
Лондон Джек;Рассказы;приключен;1585975;dglondon;1;0
Лондон Джек;Сердца трех;приключен;676639;london06;1;0
Лондон Джек;Смок Беллью;приключен;517287;smoke;1;0
Лоуренс Дэвид Г.;Сыновья и любовники;н-фантаст.;933443;son_lovr;1;0
Лоуренс Уотт-Жванс;Заклинания 1-2;фэнтази;899734;lourens1;1;0
Лукас Джордж;Звездные войны 1-5;н-фантаст.;1892300;starwars;1;0
Лукин Евгений;Алая аура протопарторга;фэнтази;422901;aura;1;0
Лукин Евгений;Катали мы ваше солнце;фэнтази;517871;rock_sun;1;0
Лукин Евгений;Работа по специальности;фэнтази;172319;profwork;1;0
Лукин Евгений;Рыцари кувалды;фэнтази;517690;knight_m;1;0
Лукин Евгений;Там, за Ахероном;фэнтази;118175;asheron;1;0
Лукины Л. и Е.;Когда отступают ангелы;фэнтази;175825;angels;1;0
Лукины Л. и Е.;Миссионеры;фэнтази;144353;missionr;1;0
Лукины Л. и Е.;Рассказы и повести;фэнтази;793412;lukins;1;0
Лукины Л. и Е.;Сталь разящая;фэнтази;223517;steel;1;0
Лукницкий Сергей;Веселенькая справедливость;н-фантаст.;241159;prokuror;1;0
Лукницкий Сергей;'Отель \"Империал\": выход в WINDOWS';боевик;499878;windows;1;0
Лукницкий Сергей;Это моя собака;фэнтази;473415;shtuchka;1;0
Лукьяненко Сергей;Атомный сон;н-фантаст.;142034;at_dream;1;0
Лукьяненко Сергей;Геном;н-фантаст.;659847;lukya03d;1;0
Лукьяненко Сергей;Глубина 1-3;н-фантаст.;1353400;labyrint;1;0
Лукьяненко Сергей;Дневной дозор. Ночной дозор.;фэнтази;1427800;posotron;1;0
Лукьяненко Сергей;Звездная тень;фэнтази;646838;lknkzvz2;1;0
Лукьяненко Сергей;Звезды - холодные игрушки;н-фантаст.;680178;starcool;1;0
Лукьяненко Сергей;Императоры иллюзий;н-фантаст.;455109;dreamimp;1;0
Лукьяненко Сергей;Линия грез;н-фантаст.;606771;dreamlin;1;0
Лукьяненко Сергей;Лорд планеты Земля 1-3;н-фантаст.;1035600;lordeart;1;0
Лукьяненко Сергей;Мальчик и тьма;н-фантаст.;425131;boy&dark;1;0
Лукьяненко Сергей;Неделя неудач;н-фантаст.;124434;misfweek;1;0
Лукьяненко Сергей;Осенние визиты;н-фантаст.;734500;lukis027;1;0
Лукьяненко Сергей;Планета, которой нет;фэнтази;380458;neverpla;1;0
Лукьяненко Сергей;Пристань желтых кораблей;н-фантаст.;154639;yellpier;1;0
Лукьяненко Сергей;Рассказы;н-фантаст.;645115;lukjan;1;0
Лукьяненко Сергей;Рыцари сорока островов;н-фантаст.;395057;knights;1;0
Лукьяненко Сергей;Тени снов;фэнтази;157130;luk01;1;0
Лукьяненко Сергей;Тринадцатый город;н-фантаст.;155051;13thtown;1;0
Лукьяненко Сергей;Холодные берега;фэнтази;664440;berega;1;0
Лукьяненко Сергей;Царь, царевич, король, королевич...;н-фантаст.;330569;lukqnen4;1;0
Лукьяненко, Перумов;Не время для драконов;фэнтази;773969;perluk1;1;0
Лукьянов Лев;Вперед к обезьяне!;фэнтази;283248;luknov3;1;0
Луценко Е.В.;Опыт исследования высших форм сознания;эзотерика;1283151;mag-695;1;0
Лыхвар Ал.;Западня;н-фантаст.;1190162;zapadnya;1;0
Лыхвар Ал.;Обратная сторона;н-фантаст.;964507;othersid;1;0
Лыхвар Александр;Импульс силы;фэнтази;615044;impuls;1;1
Лыхвар Александр;Три девятки;н-фантаст.;493996;9_9_9;1;1
Льюис Клайв;За пределы безмолвной планеты;фэнтази;723769;predels;1;0
Льюис Клайв;Переландра;фэнтази;397290;pereland;1;0
Льюис Клайв;'Плавание \"Утреннего путника\"';фэнтази;315122;dawntrea;1;0
Льюис Клайв;Племянник чародея;фэнтази;192603;lew-plem;1;0
Льюис Клайв;Серебряное кресло;фэнтази;242317;lew-sk;1;0
Льюис Норман;Сицилийский специалист;боевик;612367;lus1;1;0
Льюис Синклер;Кингсблад, потомок королей;детектив;707871;kingsbld;1;1
Лэймон Ричард;Запруда Динкера;фэнтази;26147;dinker;1;0
Лэйна Дин Джеймс;Волшебники камня 1-3;фэнтази;2026587;stone1;1;0
Лэрд Дж.;Пришелец из великой пустоты;фэнтази;247547;newcomer;1;0
